"-Vamos, Cuitlalpítoc.","ra Cuitlalpítoc maha di gekua,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
agarra a tu mujer,ju̱u̱ ri 'mehñä,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
luego lo atrapaban rápidamente lo mataban.,m'esto mri ju̱ dega r'ihi ebu̱ mri tho.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Por el agua se van los príncipes,","Po ra dehe bi ma ya Ndä,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
dejar,tsogi,Otomí del Mezquital (ote),"Notas gramaticales, Doris Bartholomew",ote_gramsel.pdf,bf336cb4396d43d9b61d41ed
"Vinieron juntos con los que habían ido primero, con los de Tzihuaacpopoca.",ba ñ'ehe da munts'i ko nuyu̱ bi b'e̱t'o ko ra Tzihuaacpopoca.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Me dolió mi estómago,bi'u̱ mämu̱i,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
El que tiró la ballesta era Castañeda.,Nu'a bi fo̱ta ra ts'u̱t'a bo̱ja ge'a mra thuhu ra Castañeda.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
No lo he dejado,hi tótsogí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Sepa por qué otra vez se habían peleado,phădi pí té gantŭwí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
¿Está caliente?,¿Ha xa pa?,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
Unos no,bu̱ ra hina,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Sin ser él un indio sino un mestizo, nacido en Anenecuilco, un pequeño pueblo de Morelos, conocía el náhuatl y la mentalidad indígena.","Nu'a ñ'o̱ho̱ inbra mu̱dimehai xki nthänts'a ji ya dada ko ya nämfo̱ ko ya mu̱dimehai, xki bu̱'i nuni Anenecuilco, n'a ra t'u̱ka hnini kohi nuni ra hyodi Morelos, mi pädi da ñä ra ndeznä ne njabu̱ bi pädibi ya mfeni ya mu̱dimehai.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Me han pedido para el lapiz,tóhpi lapis,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
¡Ese es tu papá!,¡Gehnu̱ ri ta!,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
"Por los tres kilitos se alimentan más de doce gentes, son las que se alimentan",da'wíni k'a ra tsiñúhkilo por más dose ya khăní da'wínk'a,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
el cual estaba en los Palacios de la Sala Negra,"mi b'ai ha ra ndo̱m'ihmu, ha n'a ra Mbot´a Ngu,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Robaba eso entonces,mipíya'wik'a,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Como había crecido más, eran muchos hombres",komo más kamátéya' má mbrandu̱nu̱híya'k'a,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Y que aprenda toda nuestra gente,Ne dä bädi gatho ma menguhu̱,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
fueron puestos en posesión de los embajadores. Y aun muchos más objetos que llevaron como regalos de bienvenida:,"Bi t'umbabi ya m'e̱hni. Nehe mar'a ya mpe̱fi bi t'umbabi ngu ra baha, bi t'umbabi ra hoga ñehe.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Según el testimonio del Códice Ramírez,","Njabu̱ ra hmä ra Ndäxjua k'oi ra Ramírez,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Enseñaba un llenadito,ná yenadito miñúdi,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Se comían cualquier hierba,bizíhí kwalkiera ya páxí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Oigan por favor los mexicanos tlatelolcas,"O̱dehu̱, o̱t'ka ra mäte ya mem'onda, me tlatelolco:",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
He cocido la papa,tótähpi na ra rók'a,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
La decisión final de Cuauhtémoc y' los mexicas,Ra ngätsi nkohi ra Cuauhtémoc ne ya ndeznä,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"y volar, volar, volar","n'enf'e̱t'i, nf'e̱t'i, nf'e̱t'i",Ixtenco (otz),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
"Y luego fueron a la Casa de la Serpiente los enviados. También él, Motecuzoma.",Ebu̱ bi ma a ra Ngu ra k'eña ya b'e̱ni. Nee nu'a ra Ts'e̱y'e̱mu.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
sale ahora a luz en una de las lenguas vernáculas más habladas en México.,po̱ni nubia ra hyats'i ha n'a ra hñäki mi nja digeb'u̱ manteb'u̱ ge ñä ndunthi ya jä'i nuua M'onda.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
La rana era verde y era negra,mbrak'ángi xi mbrabot'i k'a ra 'we̱',Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Después ya vivieron, pero pues diario de noche, llegaba el charro y se dormía con Pascuala",despwés ya xo bimu̱phí pe xo diario diario bu̱ nchúi mitsu̱ k'a ra chařo mi'óbí k'a ra mikwála,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
quien había venido a aprehender al conquistador por orden de Diego Velázquez gobernador de Cuba,"ge'a xki ñ'ehe da gu̱ dega y'ofadi njabu̱ ra b'e̱hni ra Diego Velázquez, ge'a mra hñänts'u̱tui nuni n'a ra hai t'embi Cuba.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Nomás quemo las hierbas y todos los olotes,dí'úhthó ya páxí gothó ya yothá,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"y antes de salir de la ciudad mataron al rey Cacamatzin,","ne mi b'e̠di da bo̠ni ha hnini bi hyo ra dänga ndä mra thuhu ra Cacamatzin,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Fue cuando quedó vencido el tlatelolca, el gran tigre, el gran águila, el gran guerrero. Con esto dio su final conclusión la batalla.","Geb'u̱ bi gohi ra b'e̱di ra tlatelolca, ra dänga me̱xazate ra dänga nxu̱ni, ra dänga jä'i mi pädi ra ntuhni ko ngehna bi unga ra juadi ra mabagi.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Comencé a trabajar y me pegaron, me maltrataron con chicote",ndóphu̱di dópe̱phí bit'u̱ngí bimähtratágí ko chíkóhté,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
-Los sustitutos de los dioses eran los que los representaban en las fiestas.,-Ya mpo̱te ya ajuä ge'u̱ mi ñ'udi ha ya ngo.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Pues nos decía eso entonces,k'a xo daníngíhéya'wi,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Fue cuando quedaron limpios de la cara los guerreros mexicanos.,Nub'u̱ bi gohi xa nt'axi ya hmi ya ñ'emabagi mem'onda.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Por qué ustedes lo hicieron,ó gíkháwí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
el cual estaba en los Palacios de la Sala Negra,"mi b'ai ha ra ndo̱m'ihmu, ha n'a ra Mbot´a Ngu,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Y esto fue todo. Habitantes de la ciudad murieron, dos mil hombres exclusivamente de Tlatelolco. Fue cuando hicimos los de Tlatelolco armazones de hileras de cráneos (tzompantli).","Ya jä'i mi b'u̱i ra hnini bi du yoho m'o ya ñ'o̱ho̱ ba tu nuni Tlatelolco, nub'u̱ da hokihe ya metlatelolco ya neka ñäxu anmo (tzompantli)...",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Por ejemplo, lo que no tienen cantera pues van a comprarlo ya trozado nomás",por ehemplo yu̱ híngi pe̱'ts'i kantéra xo damá dadónthó ganthetéthó,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
He quemado las tortillas,tónchatí ya hmí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Y pues ahora ya se acerca la Semana Santa,i nuya xo ya biserká ra semana santa,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Tiró su rebozo,biyén k'a ra báyú,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Este… como casas, un molcajete",este komo ngŭ ná ra máda,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Van dos (veces) que un niño más crecido me arrebató mi pelota,ramá ra yóho k'a mäpelótá bihambigí k'a ra bähtsí más ndu̱hté,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Después pues este cuando se destapó su rebozo, vió un hombre charro chiquito que estaba sentado",despwés ya' este kwando mbixo'chi k'a ra báyú binú kwando mbrahú ná chi lĕngu chinu̱hu̱ este ndu̱chařoche̱,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
—¿Qué es lo que queréis decir? Ya dicen los tlaxcaltecas:,—¿Te gi mähu? Ya metlaxcala bi mä:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"desde allí en adelante no estimaban acometer mayores crímenes, todo guiado por orden divina, que era Nuestro Señor servido que esta tierra se ganase y rescatase y saliese del poder del demonio.","tengu ya no̱t'e ri nge̱pu pa di b'e̱t'o inte bi tsuni bri t'o̱t'e ma r'a ya nthodu, njabu̱ mra b'e̱hni nu'a ra Ajuä pa nuua ra r'ayo hai da bo̱ni nu'a ra dämants'o mi t'ena mi b'u̱i nuua.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
ya les dice:,xa hmä ma,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Ya abandonan la ciudad de México:,Bi nambu̱ ra hnini M'onda:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"• En la ciudad de Veracruz, Veracruz marzo de 2014.",• 'Ret'a ma hñu mhúnts'i: Pont'ämajuäni ra hñu zänä ra jeya 2014.,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
"Eran tal vez diez. Dieron vueltas, hicieron giros, se volvieron a un lado y a otro. Y en seguida otra partida de gente de a caballo vino por el mismo camino. Iban en pos de los que pasaron primero.","Ngu mía r'e̱'ta. Bi uni nubu̱ ya bat'i bi yopa me̱ngi, m'e̱fa ba ehe nu'u̱ man'a mi y'o nto̱ge ha nu'a ra ñ'u̱. Mi te̱nga nu'u̱ mi b'e̱t'o.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Fue también cuando le hicieron un doselete con mantas al capitán allí en el mercado, sobre un templete. Y fue cuando colocaron la catapulta aquí en el templete. En el mercado la batalla fue por cinco días.","Nu'bu̱ bri thokuabi n'a ra doselete ko ya t'axadutu ra gabida nubu̱ ra tai, maño n'a ra nto̱ngu xa hñets'i. Ne bi thuxa n'a ra nt'e̱ndo dega dänga do bi nja ra tuhni ku̱t'a ma pa.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Tomado de Crónica mexicana, de Alvarado Tezozómoc, caps. CVI Y CVII.","Xki k'oki ha ra Crónica mexicana, bi huts'i ra Alvarado Tezozómoc, cap. cvi ne cvii.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Una vez, mi cuñado quiso irse a Chalmita",nándi biné bimátsu̱ 'á tsi chalma k'a mämó,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Tiene que tejer,pe̱'ts'i damámé,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
no es cierto,hinxá njuäni,Otomí del Mezquital (ote),"Notas gramaticales, Doris Bartholomew",ote_gramsel.pdf,bf336cb4396d43d9b61d41ed
"Hilachas por faldellín, hilachas como camisa. Todo era harapos lo que se vistieron.",R'a ya b'e̱hña mi pädi ge mi huahni bi mpant'a ya bo̱hai ya hmi ne bi huts'i nuya dutu xi mi n'apitho pa inda hneki xa hotho̱ gatho ya ze̱kudu ya ngo̱de ze̱kudu ya pahni ze̱kudu mi he.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Y ahora delante de ti me inclino, me pongo de rodillas, voy al encuentro de tu mano de seriar, porque nuestro sacerdote, Bartolomé López cuando confesaba a mi mujer, no la confesaba, sino que allí la provocaba a pecar.","Ha nubia di ndäki, di ndändiñähmu, di ma ga ts'u̱tsa'i ri y'e, ga ndäne'i ra nge'a nu'a'i ma makjahe, ra Bartolomé López, nub'u̱ mi njuäni ma b'e̱hña inbi njuäni ha nubu̱ mi xaxi pa da o̱t'a ya tso̱mfen",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
¡Siquiera tomen aliento!,¡te gi ju̱ts'i ri ñäu̱!,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
(Códice Florentino),(Ndäxjua Ko'i ra Florentino),Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"que después de haberlo recibido lo llevó a su casa, y lo hospedó en las casas de su padre el rey Axayaca,","ge m'e̱fa xki nthe̱ui ebu̱ bi ts'its'i ha ra ngu, bi umbabi habu̱ da ähä ha ra ngu ra dada ra Täayä ra Axayaca,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Y, si acaso fuere que el dicho obispo estuviere impedido por muerte o enfermedad, suplicamos a Vuestra Majestad en tal caso nos señale una de las principales personas de su real corte de toda cristiandad y bondad al cual recurramos con las cosas que se nos ofrecieren, porque muchas de ellas son de tal calidad que requieren sola vuestra real presencia, y de sola ella, después de Dios,","Ne, nub'u̱ nuna obispo di pe̱tsi man'a ra b'e̱fi o di tsu̱di n'a ra hñeni, di adi'ihe nu'i ma Täayä gi pe̱nkagihe n'a ra hoga jä'i dige'u̱ mpe̱fi ko nge'i, nu'u̱ di kamfri ra noya ra cristo, n'a di fats'i""i ge di pe̱tsi ndunthi ra t'ek'ei ne dra hoga jä'i pa ga kuat'ihe ne da fats'igihe pa nu'a dra o̱t'e ra b'e̱dihe, n'a di ge nuna ho̱nse̱he̱ o̱te r'a b'e̱di gi thädi pa da t'o̱t'e ko ri nt'edi nehe ra nt'edi ajuä",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Temían,mihtsú,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Mirad a los ruines tlaxcaltecas, cobardes, merecedores de castigo: como se ven vencidos de los mexicanos, andan a buscar gentes advenedizas para su defensa.","Handihu̱ ya yohmi metlaxcala, ya ntsuxki, ri ñ'ehe da t'umbabi n'a ra zithu: ra nge'a bi handi bi b'e̱di ko ya mem'onda, nubia ri njondi ko mar'a ya jä'i ma dra nzo̱ho̱ pa da the̱he̱.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"ya llegamos,","da tso̱ho̱he,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Zacuan: otra ave de vistoso plumaje, color amarillo dorado.","Zacuan: man'a ra ts'ints'u mi fexni ya xin'i, mra k'asti.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
de tal manera que la lengua Hñähñu sea un medio de comunicación social.,"da nt'ofo ne da nxa̱di da njap'u̱ ra hñä ra hñähñu, da ntu̱ngi pa da ñä nga̱tho ya ñätho m'u̱ kja ya hnini",Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
Hoy creamos nuestra palabra,Nu'ya gi jokje ra noya,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
"Xki gotuabi ra ñ'u nu'u̱ mi b'aibu̱ ha ra ngu ya ndä, mi pe̱tsi n'a ra nzu pa into da yu̱t'i dega ñ'ogi pa da tsokuab'i te da zi.","Estaban sitiando la Casa Real; mantenían vigilancia, no fuera a ser que alguien entrara a hurtadillas y en secreto les llevara alimentos.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"""¡Largo de aquí: aquí ya no!... ¡Volved allá , por favor!...","""Ri ma di gekua; pengihu̱ ri ma... o̱t'e ra mäte gi mahahu̱ gi pengihu̱ habu̱ gri ñ'ehehu̱...",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Le digo: “Le vas a meter su maicito”,ina dayu̱tíki ritsidethána,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"lo apremian Tlamemeltzin, Xicohténcatl y Castañeda","bri t'umbi n'a ra baha ra Tlamemeltzin ra Xicohténcatl, ne ra Castañeda.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Ni había parido ni le había bajado el estómago,ni nga'ódi ni ngangäi k'a ra mu̱i,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
—Mexicanos tlatelolcas:,—Mem'onda metlatelolcas:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Pero nuestros enemigos se apoderaron de las cosas, haciendo fardo con ellas, van tomando cuanto hallan por donde van pasando todo lo que sale a su paso","Nu'a ma nzu̱tehu̱ bi ja me̱tigatho nu'a mi tsu̱di, bi o̱t'a ya zo̱t'e ko nge'u̱, ebu̱ bi pe̱xo gatho nu'a mi handi ne mi ho habu̱ mi r'ani.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Trozado nomás cien pesos,thétethó ga sien peso,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Otra incursión de los españoles,Ma n'a ra nku̱t'i ja ñämfo̱,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"y de la otra parte el sol muy bien brunido el oro, que relumbre de lejos, y dos brazaletes de oro, con muy rica plumería.",nu'a ma n'a hyo n'a ra hyadi xi di fe̱xni de ga k'astaboja di nthandi yabu̱ nehe yoho ya dänga nfoy'e̱ dega k'asti di tu nthundi ya xi ya ts'ints'u̱.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Pero entonces, ojalá no venga el frío",pewi ohalá hín da'í ra tse̱'a',Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Consonantes mayúsculas,Dänt'ofo,Otomí del Mezquital (ote),NORMA DE ESCRITURA DE LA LENGUA HÑÄHÑU (OTOMÍ),Norma_Otomi.pdf,401520850c96432caeac2b47
"Tzilacatzin gran capitán, muy macho, llega luego.","Ra Tzilacatzin mra dänga gabida, mra ñ'o̱ho̱ xi ra no̱t'e bi tso̱ho̱ nubu̱",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
La orden de entregar el oro,Ra hmä dra dapi ra k'astaboja,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Me iba a sentar al puro sol,puro ra hiádi ndímámí,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
Vas a ir en el primer autobús que pase.,Grí ma ha ra mu̱di bo̱jä da thogi.,Otomí del Mezquital (ote),"Notas gramaticales, Doris Bartholomew",ote_gramsel.pdf,bf336cb4396d43d9b61d41ed
"por su propia cuenta se abrasó en llamas, se prendió en fuego:","se̱he̱ ra gue̱nda bi hufi ra jäne ra tsibi,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Tehuetzquiti, Tecohuatzin,","Nu'u̱ pe̱tsi ya b'ai dega ya Ñáhñu,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"y llevaban tan grandes colas,","ya tsibi ne ya tso̱,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"De adentro salen acá las llamas de fuego, las lenguas de fuego, las llamaradas de fuego.","mi fu̱di mbo mi po̱ni thi, ne habu̱ ra za mi po̱nga ya jäne ya tsibi.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"marcan el lugar aproximadamente... ” (Alfonso Caso, op. cit.).","""di ñ'ehe da udi ra hyodi...” (Alfonso 	Caso, op.cit.) """,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Los únicos que estamos en vigilancia del camino somos los de Tlatelolco cuando aquéllos llegaron con sus barcas.,"ho̱nse̱he̱ nuhe di zuhe ra ñ'u̱, nuhe ya medatelolco, ebu̱  bi tso̱ho̱ ko ya mätsa.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"No es de nuestra incumbencia lo que el serio, quiere.",Inte di no̱t'ee nu'a ra bo̱namu ne.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
Tzinitzcan: ave de pluma fina (Trogonorus mexicanus).,Tzinitzcan. ra ts'ints'u mi pe̱tsi ra hoga xin'i (Trogonorus mexicanus).,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"es tan poco, que luego será ello entendido,","da bädi, gatho nuya thogi xa ñ'ogi n'a tu̱ki,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
"Este, había una choza muy grande",este mbrakhá ná ra dongŭ ná ra ndu̱dongŭche̱,Otomí del Estado de México (ots),"El otomí de toluca, Yolanda Lastra",elotomidetoluca.pdf,5c53d031656c6f085a010000
"Y me acuerdo, fundaré aquí un pequeño templo en donde le haremos su casa al nuevo Dios, el que nos han dado los hombres de Castilla, el nuevo Dios que ellos quieren adoremos.","Ne di beni, ga b'ama nuua n'a ra t'u̱ka nija habu̱ ga o̱tuabihu̱ ra ngu nu'a ra r'a ya Ajuä, nu'a xa r'akagihu̱ ya ñämfo̱, ra r'ayo Ajuä xki ñ'ehe nuni Castilla, ge nu'u̱ ne nehe nuhe ga tsundahe.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu),visiondelosvencidoshnahnu.pdf,5c8a6eb3656c6f188d010000
