—Este pueblo se llama...,—Ñuù yàꞌá nání... ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
En todas partes del país había pobreza y guerra.,Nii pais jīyo tnūndáꞌví jíꞌín guerra.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
Juárez tuvo ce huir a Guanajuato con sus ministros.,"Je Juárez jiꞌin tée kákuu ministro-de, jākoo-de Estado Guanajuato.",Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
ella tenía dos hijos,Uù sèꞌe yíí uán nìyoo,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Y vio a la cucaracha y se la comió. Y el conejo le dijo que se escondiera en la maleza.,"Te ni jini ti late'eya ma, te ni jaa ti kiti ma.",Mixteco de Magdalena Peñasco (xtm),"La cucaracha, la gallina, el coyote y el señor"
"No me pegue Usted, no me agarre Usted.","mà katuní náꞌá, mà kaniní náꞌá.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Dicen que la tortolita grita ""Conce"" (Concepción).","""Konse Konse"", kúu yu'u kuku, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
es muy delicada porque nos agarra (nos hace enfermar) si hay algo.,"te shraàn iì tyi kátuni yóꞌó, nú nòu kuu,",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Ella va a la plaza.,Quíꞌīn-ña yáꞌvi.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
Luego vió un ratón y dijo:,"Ñúkuán de ni jinī-ña nūū iin tīñí, de nī nkachī-ña jíi-ña-tī:",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
"Hay personas que se vuelven serpiente de la lluvia, remolinos de lluvia, serpientes de remolinos secos, rayos, vientos de lluvia, neblina.","Káyòo ñàyiu jà kánduu koò sàu, tɨkatyà sàu, koò tɨkatyà ítyí, taja, tatyì sàu, vikò nùꞌú.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
" Y tú, ¿adónde vas?","¿te mááró, ndétyi kiꞌínró?",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Yo también vendo platos y jarros.,Mááná suni xíkóná koꞌò jíín tɨndoꞌò. ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
pero este estaba inmóvil y no dijo nada.,te máá isù nuyúúni íyàa tú kuiti kaꞌán,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
ajolote ,lana'ña ndute,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
La gente que es arrastrada por la corriente no descansa; va y viene en el río donde la corriente se la llevó.,"Ñayii ka tneni ma chi ñatuu ka ndatatu i, kuan koo ve koo-ni maa i ka kuu i yute nuu ni ka tneni i ma.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"porque las avispas le han picado mucho”,",tyi shraàn nìkatuu timii tɨndakà níꞌí”,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Si tiene el niño mucha calentura, tose y le duele el pecho, déle rápidamente la medicina Sulfa, como se indica en la página 32, donde dice ""La Medicina Sulfa"".","De tú yíꞌí ndasí quīji, de káyū-ji de ūꞌvī ndīka-ji, de ñamă kuāꞌa-ní tātan Sulfa kokó-ji, tá kúu ja káchī página 32, nūū káꞌān ""Tātān Sulfa"".",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
La vara no quiere pegar al perro.El perro no quiere morder a mi marrano.,"de ntuú kúnī ñutun xíi kuun maá xīnī tínā, de ntuú kúnī tinā kayīꞌí-tī kinī, ",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
Hicieron el caño de la casa del rey.,Kañu kivi ndute ve'e rrei ni kuu kutu yoo i'ya tevilu.,Mixteco de San Agustin Tlacotepec (xtm),La canción del gato
cenzontle ,lasaa nuu tachi,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"Tres semanas después de tomar la medicina, hay que tomarla otra vez, de la misma manera que antes, para que se mueran las pocas lombrices que hayan quedado.","De tá ní nkuu ünī semana jāá jiꞌi nchivī tātān, de koꞌo tuku-ji tá-ni jiꞌi-ji, chi iin ūū tíndakú jāá nī ndōo, kuū ndiꞌi-tī.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Murieron todas las chinches que estaban en la casa.,Nì xìꞌì nsidaa sìyaꞌa in veꞌe.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
"Tú eres bonita, ¡pero yo no!","Lóꞌó chi luu jíto-lo, ko luꞌū chī túu.",Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
nosotras las señoras,yóꞌó toꞌò síꞌí,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Si te agachas para tomar agua de un pozo, el espíritu del pozo te dará una palmada, y te enfermarás, dicen las señoras grandes.","Nuna ko'o ndeyi ro ndute soko, chi katu ña'a i, te koku'u ro, ka ka'an ña'a java'a-ka.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
El perro no quiere morder al marrano.,"—Vaka, vāji -nī taji-nú iin kōꞌō xīkui nūū-ni, nkachī-ña.",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
las serpientes viven/están,káyàa koò ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"La flor de siempreviva es medicinal; cuando nos arden los ojos, la exprimimos y echamos el jugo en los ojos.","Ita saa, chi tatna i; ore jatú nuu o, te ku'ni o ndute i, te tnaa o nuu o.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"Vamos a ver, cuidamos en la medianoche, que no dormimos, porque eso es el modo que cuidamos el año nuevo:","Jaáyo ndéꞌéyo, kukotoyo ñúú kɨtɨ jà mà kusùyo, tyi uán kúu jà kukotoyo kuià jáá:",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Hay una barranca que se llama Barranca de Estaca.,lá iin yui nani Yui Tènundùyú.,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
"—Lindo, te vas a llamar —le dijo Adán.",—Líndo kunaní-un —ka̱chi Adán xíꞌin-ri.,Mixteco de Coicoyán de las Flores (jmx),Burro lindo
Mate usted al animal.,kaꞌnì-ní-si.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
el gobierno no quiere,gobierno tú kuní,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Niños de 10 a 15 años: Necesitan 20 pastillas de Entero-Vioformo o Carnoformo y 10 de Aralén.,Sūchi jā 10 jíín jā 15 kuīyā:  Jíni núꞌún-ji 20 pastilla Entero-Vioformo á karnoformo jíín 10 Aralén.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Eres una cabeza de fantasma.,Xini ñi'na kúu ro.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Se fué a comprar carne de chivo.,kuàꞌàn-nè kuiin-ne kuñu kisì.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
También debe comer toda clase de alimento.,Suni kúnī jā kajī-ji ndāká nūū jā yáj-ō.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
coma usted aunque sea una tortilla con sal,keení in staà vasu jíín ñiì,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
el Señor Sol,Iꞌà Ndikàndii,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Los llamó y los llamó, pero no vinieron.","ŋana-ña je ŋana-ña, ko túu nquíi-yi.",Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"y de repente, el segador brinca y mata al insecto.",sara in mituꞌun kanta chuxa tsaꞌni ti itsi ka.,Mixteco de San Juan Mixtepec (mix),Bichos
Él llegó primero.,Diꞌna-ne nì sàà-nè.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
y luego sale mucho por la nariz.,te chukan kúu ja kée kée xitni o ma.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Luego dijo el gato:,Ñúkuán de nī nkachī chílu,Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
El saltamontes brinca lejos.,Xika ndávà sìka. ,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
Siempre está cansada y no quiere comer.,Máni jā kuítá-ji de ndūú jíkān jā kajī-ji.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Las Lombrices,kuēꞌē Tīndakú,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Y me vuelvo el animal que anda en el cielo, ","te ndúurí kɨtɨ jà jíka andɨ́u, ",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"o se puede hacer un remedio, mezclando una cucharada de azufre en dos cucharadas de manteca.",De suni kuu sāꞌá maá-ní iin tātān. Sakā nuu-ní iin kuchara azufre jíín ūū kuchara xēꞌen.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Ya no le enseño a mis hijos,Tuká snáꞌari nuù sèꞌerí,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Hay que comer frutas, verduras cocidas y crudas, huevos, carne, calabaza, chilacayote y todo lo que hay.","kajī-ji ndāká fruta, yuvā, nduvā, ndīvī, kūũu, ñikin íñú, ñikin tínduyū, jíín ndāká-kā.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
El Paludismo,kuēꞌē Snuꞌūn,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Él limpia al enfermo con plantas medicinales.,Ka ndakiin de ñayii ku'u ma yuku tatna.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"Por todo el pueblo hay que rociar el DDT, en todas las casas y en todas las gentes y animales.","Níí ñúū nchivī stáva-ji DDT níí inī veꞌe-ji, níí máá-ji, níí kiti-ji.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Me llamo...,Náníná... ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
que ellos iban a llevar de comer al venado.,yíí uán jà máá kiyaka jàkee isù.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Cuando el niño tiene como cuatro meses de edad, debe empezar a comer poco a poco otros alimentos además de mamar.","Tú íyó-ji tá kūmī yōō, de kúnī jā ki jéꞌé-ji kajī-ji jakū jā yáj-ō  jíín jā kaxīn-kā-ji.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
sapo ,ndixikui,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Es bueno que se acueste y cierre los ojos.,Vāꞌa-kā kava-ji de kasī-ji tīnūú-ji.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"“Habla, ¿por qué no hablas?”, ","“Kaꞌàn, ¿najáꞌa tú káꞌanro?”,",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Llegaron al monte, mataron (al venado), ","Nìkajaà yuku uán, nìkajáꞌni, ",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
quitaron la piel del venado.,nìkatava ñii isù.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
vengo a estudiar el mixteco para que así aprenda a hablar el mixteco,veskuáꞌaná saꞌìn sàu sákuàꞌa suán kutùꞌaná kaꞌánná saꞌìn sàu,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Y si viene por donde se pone el Sol, no es bueno el año; pero si viene del Sur: pura llovizna da, es año bueno.","te nú nuù kée ndikàndii tú vàꞌa kuià; te nú kíi ityi véé, máá sàu ndiꞌì kuáꞌa, vàꞌa kuià kúu.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Simón fue a la costa.,Simón nī jēꞌēn-dē kosta.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Y el dinero se le acabó otra vez más. Y esta vez fue con un señor, y le dijo que iba a darle maíz.","Te ni ndi'i tuku xu'un ma, te ni ja'an ti ji'in in tee, te ni ña’a ti de ma ja kua'a ti nuni ma.",Mixteco de Magdalena Peñasco (xtm),"La cucaracha, la gallina, el coyote y el señor"
"Si hay hinchazón o si le sale pus, es necesario tomar la medicina Sulfa.","Tú nkaa kuiñu á yíꞌí ndakua, de kúnī ja kocô-ní tatan Sulfa",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"y tiene mucho dolor,","te ja'nde chii ña,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
se calentó,ni dàà-ná,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Mas si osare un extraño enemigo,Torr chindaa noo iin tatuku kini,Mixteco de Tezoatlán (mxb),El Himno Nacional
¿cuál flor es?,¿nà ità kúu?,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
rana trepadora ,sa'va kuii,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
¿Puede usted comer diez mangos?,¿A vátùni kaxi-ní ùxìn mangu?,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
¿Qué hicieron con la cola del Señor Gato?,"¿Na ni kuu su'ma i'ya tevilu?,",Mixteco de San Agustin Tlacotepec (xtm),La canción del gato
"Para encender el temazcal ocupan leña, ramas, mucha agua.","Jà tyíꞌi ñíꞌi kájantíun ndukù, ita ñíꞌi, ndutya kuaꞌà.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
vivo en chalcatongo,yáaná Ñuù Ndéyá,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
" —Vara, pega al perro por que no quiere morder a mi marrano, ","—Ntuxíi, kuun maá-nú xīnī tinā yāꞌá, chi ntuú kúnī-tī kayīꞌí-tī kinī-ni, ",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
Duermen todo el invierno.,kivi-tī kánee-tī je kixi-tī.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
"cuando los niños llegaron, salió un hombre",nìjaàyi te nìkenda tyáá,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Recibió su merecido.,Ndúku ndúku i te onde ni ni'i maa i.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
está bien,Kúu kuééni ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Y si vendrá por la dirección de Oaxaca, entonces será año bueno.",te nú kii ityi Nunduá tyi kuià vàꞌa kuu.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Aquel animal es gordo.,Ndatnu kisi yukan.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Los zorros vienen de noche y agarran las gallinas.,Nuú kixí lusu tnií-si sìùn.,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
mezquite,nu-ndea,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
No hay dinero.,Tú yóó shrùꞌún. ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
no encuentran trabajo,tú kániꞌì tiun,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Bosteza porque tiene sueño,"Dayuꞌa-ne, kida vaꞌna",Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Llegó el día en que todos fueron con el conejo a recibí su maíz.,"Te ni kuu kii ma ja ki'in koo ndaka ti ma, ja ki'in koo ti jin nuke'en ti nuni ma.",Mixteco de Magdalena Peñasco (xtm),"La cucaracha, la gallina, el coyote y el señor"
"Un bandolero engañó al niño, quien perdió el juicio y sufrió de amnesia.","Ni xnda'vi ña'a ñuyuku, te ni sa'vi ini i, te kúneé kú-uun-nka i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
que cuando un segador pasa frente de nosotros,ta yaꞌa in chuxa nuu ko,Mixteco de San Juan Mixtepec (mix),Bichos
El agua en la olla está hirviendo.,Xídà koyo tèkuìí ñuꞌú kidi.,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
La casa de la Lluvia,Veꞌe Sàu,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Estos son los alimentos que debe comer:,De yáꞌá kúu jā kajī-ji:,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
está bien entonces; mi compadre compra ese cántaro., Yóó vàꞌani núsáá; mpáàná kuáan kɨ̀yɨ uán.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
veinte ollas bonitas,okò kɨ̀sɨ luu ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"O la enfermedad hace agujeros pequeños en la pierna, la espalda o el cuello.",De íyó nūū sáꞌá kuēꞌē yavī lulí sīꞌin á yatā á sūkūn.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
pensaron que el mundo se iba a perder,nìkajàni-­inì jà ñuyíu náatu núú,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
pasa inundación.,kuaꞌàn ndutya ñuꞌu.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
la comida de la fiesta,ndeyu víkó ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Ese animal se enfermo de los pulmones.,Nì kikueꞌè kisì mà ini ñàꞌmà-sí.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Haga polvo la medicina y póngala en una cucharada de agua.,Sāꞌá yuchí-ní tātān de sacă-ní jíín iin kuchara ndute.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
En mi pueblo creen,Cha ñuu yu ra tsinu ini na,Mixteco de San Juan Mixtepec (mix),Bichos
Pero para ustedes es bueno.,"Doko nùù nsioꞌó, iá vàꞌa.",Xayacatlán de Bravo (mit),Cómo leer en Mixteco
"En Valle donde hay Aves, dicen, hay la peña grande, el mogote grande.","Nduꞌà Nuù Saà, kákèi, kava káꞌnu íyàa, tílúú káꞌnu.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
¿Sólo vende ollas?,¿Kɨ̀sɨni xíkóní?,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Se le cayeron los testículos porque alzó cosas muy pesadas.,Ni kuun ni'ni de kuechi ja ni kane'e vee xeen de.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
“¿Quieres que te pegue?”,"“¿Kaa ro jiki, kúni ro?”",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
Se aflojó el palo.,Nì nadayà-nu.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
plato para el puerco,koꞌò kɨnɨ̀ ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
abajo del comal,tyìi xoò,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"En el pueblo de [Santiago] Amoltepec, hay un insecto que se llama “kya'aˮ",Ñuu Yuku Nama iyo ɨn kɨtɨ nani “kyaꞌaˮ,Mixteco de Santiago Amoltepec (mbz),Bichos
Cuando regresó,Ta xínu-ri kua̱ꞌa̱n-ri.,Mixteco de Coicoyán de las Flores (jmx),Burro lindo
No siga su mal ejemplo,Máko kuikin ni xiko de.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
No escupa dentro de la casa.,De mā kātí-ní ntesíi-ni inī veꞌe.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Pizcamos las mazorcas, y después las acarreamos a la casa.","Dakee-nda nii, dandu nakuikoá veꞌe.",Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
el insecto se asusta y se entretiene mirando la pata,"sara itsi ka yuꞌi naa so inia nchiꞌi tsaꞌa ka,",Mixteco de San Juan Mixtepec (mix),Bichos
"Mientras que se toma el Entero Vioformo o Carnoformo, tómense también 20 pastillas de Aralén.",De juni kókó-ní Entero-Vioformo á karnoformo de suni kokó-ní 20 pastilla Aralén.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
y cuídense el uno a la otra.,te jin koto va'a tna'a ro.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
se derramó sangre,nìì ní xìtià,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
para que ande derecho.,nakakandóóyi.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
te cae un rayo.,kuu  kaꞌni savi  yo.,Mixteco de San Juan Mixtepec (mix),Bichos
"Si no se quita la tos, tome una pastilla de Veganin.","Tú ndūú kúnī jenkuiñī jā káyū-ní, de kokó-ní iin pastilla Veganín.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Los chivos andan en el cerro todos los días.,Yuku xiká sìmbee nsikívì.,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
milpa,itu,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Entonces la mujer vió un fuego. Le dijo: ,"De nī jinī-ña nūū káyū ñuꞌūn, de nī nkachī-ña jíi-ña ñuꞌūn:",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
crecí a mis hijos,nìskuáꞌnurí sèꞌerí,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Los guajolotes son grandes. Tienen mucha carne.,Naꞌnú kolo. kuàꞌà kuñù-si.,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
"El diablo le pegó a ella y está enferma, y se va a curar con medicina fuerte.","Tachi ni wa'a ña, te ku'u ña, te nduu ña tatna xeen.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
La vara no quiere pegar al perro. ,"de ntuú kúnī ñutun xíi kuun maá xīnī tínā, ",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
"Mi marrano no quiere brincar el corral, ","de ntuú kunī kinī ndava-tī nūū korral,",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
"Está encorvado, no está derecho.","Sipantu-nu, ma ndaa-nu.",Xayacatlán de Bravo (mit),Cómo leer en Mixteco
Brilla el sol,Ntyií orá.,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco
Les quitaban las antenas,"Kántiaa-na yuꞌú-ri,",Mixteco de Coicoyán de las Flores(jmx),Bichos
me vuelvo la serpiente de la lluvia.,ndúuri koò sàu.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
—le dijo el conejo al coyote.,—kuu iso ma jiña'a ti nuu ndiva'u ma.,Mixteco de Magdalena Peñasco (xtm),"La cucaracha, la gallina, el coyote y el señor"
sople usted con el soplador,kaja máání jíín vìtyi,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
camino a río de culebras ,ityi Yùtya Koó,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Si los ojos le duelen, moje un trapo muy limpio en el agua caliente y salada y póngaselo en los ojos.","De tú ūꞌvī tīnūú-ní de chundaji -ní iin saꞌma jā íyó ndoo vāꞌa inī ndute íꞌní jā ñúꞌún ñīī, de kasī-ní nūū-ni.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
bolsa,itni,Xayacatlán de Bravo (mit),Cómo leer en Mixteco
los niños caminan hacia San Miguel el Grande,jalúlí kájika ityi Ñuù Káꞌnu ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Hace mucho tiempo, cuando apenas había sido creada la tierra y los animales,",Íyo kua̱ꞌá va̱ꞌa kui̱ya̱ tá sa̱kán kua̱ꞌa ñuꞌú xíꞌin kití. ,Mixteco de Coicoyán de las Flores (jmx),Burro lindo
cuitlacoche,tikamaa,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
La canción del gato,Yaa i'ya ndivilu,Mixteco de San Agustin Tlacotepec (xtm),La canción del gato
Nuestra lengua es importante,Kanúú yuꞌu mááyo,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
No sabemos si eran sus hijos con el venado o con el hombre que era el esposo de la abuela.,tú jiníyo nú sèꞌe jíín isù nì­yoo xí jíín tyàà jà nìkuu yii máá nanáñúù.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Los animalitos están en el suelo y pueden entrar en el agua y en los alimentos.,Yíꞌí-tī nūū ñüꞌún de sá de kívi-tī inī ndute jíín nūū jā yáj-ō.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Ya se estableció porque ya tiene tres hijos varones.,Ni ni'i yo'o ña vaa uni suchi yii ña ma kúu.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
No los lave,"Mā nákete-ní, ",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
en el principio,Shránúú,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
La Tuberculosis,kuēꞌē Tuberkulosis,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
La Disentería,kuēꞌē Nīñī,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Después, póngase Yodo,",Núkuán de chuꞌun-ní tātān Yodo,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Lávese primero el ojo que tiene menos enfermedad, limpiando desde el lagrimal hacia las sienes.",De xīꞌna-kā nakete-ní tīnūú jāá ncháꞌa-ka kijéꞌé nīꞌin jíín kuēꞌē. Nakete-ni ichi jéꞌē de kati ndute lado xiín sóꞌo-ní,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
"Se le antojó un huevo, y dicen que le salió un grano amarillo en la boca.","Ni ji'yo de in ndivi chuun, te ni kana in ndi'yi kuaan yu'u de, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
"Entonces hay que comprar leche en polvo y darla al niño, siguiendo las instrucciones en la lata.",Túsaá de kúnī jā kueen-ní leche en polvo de skóꞌo-ní sūchí lůlí ñúkuán tá káchī nūū lata.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
Es que se mataron: pensaron que el mundo se iba a perder.,"Kúu jà nìkajaꞌniyi mááyi, nìkajàni-­inì jà ñuyíu náatu núú.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
Dejó al marrano y encontró un perro.,"Ñúkuán de nī ndakoo-ña kinī ñúkuán, de nī jīkutáꞌán-ña jíín iin tinā.",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano
Adultos: Necesitan 30 pastillas de Entero-Vioformo o Carnoformo y 20 de Aralén.,"Nchivī ñãꞌnús:  Jíni ñúꞌún-ji 30 pastilla Entero-Vioformo á karnoformo, jíín 20 pastilla Aralén.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades
no se puede,mà kúu,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
"Los jefes del Ejército conservador eran Miguel Miramón, Leonardo Márcez y Tomás Mejía.","Já nkāyokunuu-de nuū Soldado konservador nkāyokuu Miguel Miramón, Leonardo Márkez, jíꞌin Tomás Mejía.",Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco
voy al mercado y compro comida,kiꞌínná nuù yaꞌu te kuáanná ndeyu ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
¿Qué dice tu corazón?,¿Nawa ká'an anua ro?,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco
voy al mercado,kiꞌínná nuù yaꞌu,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca
