¿O acaso hemos de huir?,¿Gi kamfri ja habu̱ ga tsa ga mahahu̱?,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Somos mexicanos:,Dra mem'ondahu̱:,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
¿acaso en verdad se dará gloria a la nación mexicana?,¿gi kamfri xi majuäni ja r'a ma hotho b’u̱i nuni mahets'i ja ra dänga m'u̱ihai ra mem'onda?,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Dignos de compasión son el pobre viejo, la pobre vieja, y los niñitos que aún no razonan.","¿Ri ñ'ehe gi hnueki ra hyoya ndäxjua, ra hyoya dätzu, ne ya t'u̱ka bätsi inte o̱t'abi ya mfeni.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
¿En dónde podrán ser puestos en salvo?,¿Habu̱ ga tsa ga huts'ihu̱ pa inte dra t'o̱t’abi?...,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Pero... no hay remedio... ¿Qué hacer?... ¿Nada resta?,Pe otho ra ñ'ethi... ¿Te ga o̱t'e?... ¿otho kohi da t'o̱t'e?,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
¿Cómo hacer y en dónde?...,¿hanja ga o̱t'ehu̱ ne habu̱?,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Ya se nos dio el merecido...,Bi t'akagihu̱ nu'a ri ñ'ekagihu̱...,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Como quiera que sea y lo que quiera que sea...,Ngu gi ne da nja ne ri ñ'ehe da thogi...,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
ya tendremos que verlo con asombro...,ga pe̱tsu̱ ga handihu̱ ko ra hmitsu.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Informantes de Sahagún: Códice Florentino, lib. XII, cap XIII. (Versión del náhuatl por Ángel Ma. Garibay K).","R'atsa noya ra Sahagún: Ndäxjua k'oi Florentino. He̱m'i xiii, xe̱ni xiii (versión del náhuatl por Ángel Ma. Garibay K.).",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
EL PRÍNCIPE IXTLILXÓCHITL RECIBE FAVORABLEMENTE A LOS ESPAÑOLES,RA T'U̱ RA TÄAYÄ RA IXTLIXÓCHITL T O̱M'I XA HANDI YA ÑÄMF O̱,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Introducción,Ra nthint'ant'ofo,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Dejando atrás los volcanes, vinieron a salir los españoles por el rumbo de Tlalmanalco, con el fin de encaminarse luego hacia México-Tenochtitlan.","Bri tsogi ri mo̱te ya mfu̱nga t'o̱ho̱; ya ñämfo̱ ba po̱nga njaua ra hyodi ra Tlalmanalco, ri ñ'ehe M'onda—Bondo.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Según el testimonio del Códice Ramírez,","Njabu̱ ra hmä ra Ndäxjua k'oi ra Ramírez,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"poco después de haber bajado de la sierra, salió al encuentro de Cortés el príncipe Ixtlilxóchitl,","m'e̱fa ri ngäi ra xäntho ra t'u̱ ra dänga ndä ra Ixtlixochitl bi do̱m'i ra Cortés,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"hermano de Cacamatzin, Señor de Tetzcoco, con acompañamiento de gente y en son de paz",mra ku ra Cacamatzin mra bo̱nahmu nuni Tetzcoco mri ñ'oui va jä'i mi y'o mpaha.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"El Códice Ramírez, que conserva fragmentos de una más antigua relación indígena hoy desaparecida, refiere que gracias al príncipe Ixtlilxóchitl,","Ra Ndäxjua k'oi Ramírez ge'a  pe̱tsi ya ze̱ki hmä bi nja manteb'u̱ de ya mu̱dimehai ge nubia xa m'e̱di, mä ge ra njamädi ra t'u̱ ra Täayä ra Ixtlilxóchitl,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
la gente de Tetzcoco se unió con facilidad a los conquistadores desde ese momento.,ya jä'i ya mengu Tetzcoco bi nthe̱ui m'estho nuya ts'okate.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Y añade que fue precisamente entonces cuando Cortés visitó la ciudad de Tetzcoco.,Ets'i nuna nt'ofo ge nub'u̱ ra Cortés bi nzo̱nte ra hnini ra Tetzcoco.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Acerca de este punto existen numerosas divergencias en otras fuentes.,Nuna hmä bri thuts'i b'u̱i ndunthi nu'a ingi nthe̱ ngu huts'i ma ra ya he̱m'i.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Ni Bernal Díaz del Castillo, ni los informantes de Sahagún, ni el mismo don Fernando de Alva Ixtlilxóchitl mencionan esa primera visita a Tetzcoco,","Ni ra Bernal Díaz del Castillo, ni ya r'atsanoya ra Sahagún, ni ra Fernando de Alva Ixtlilxóchitl, mä nuna mu̱di nzo̱nte bi nk'ots'i nuni Tetzcoco,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"sino que tratan únicamente de la marcha de los españoles hacia Iztapalapa,","ho̱nse̱he̱ mä ra y'o ya ñämfo̱ ri ñ'ehe ra Iztapalapa,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
desde donde marcharon por fin hacia la capital mexica.,m'e̱fa bi thogi pa da tso̱hni ha ra hnini ya nde̱znä.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"De cualquier manera, los datos aportados por el Códice Ramírez ofrecen anécdotas particularmente interesantes, como por ejemplo la violenta reacción de la señora Yacotzin, madre de Ixtlilxóchitl,","I nte ra nge'a, ya hmä huts'i ha ra ndäxjua k'oi ra Códice ra Ramírez uni nuna b'e̱de mä majuäni ngu mä ra nthe̱ka b'ede ne ra ndädi nu'a ra nänä mra thuhu ra yacotzin, ra nänä ra Ixtlilxóchitl,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"quien al ser invitada a cambiar de religión, respondió a su hijo que debía haber perdido el juicio,","to'o bri zipi da mponi ra kamfri, bi thädi ge ra t'u̱ ge xa b'e̱di ra mfeni,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"""pues tan presto se había dejado vencer de unos pocos bárbaros como eran los conquistadores"".","""ra ng'ea n'ihi bi b'e̱di ra ts’e̱di, ko nuya mbänga nso̱ho̱ jä'i nu'u̱ ya ts'okate"".",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Entre tanto, en México-Tenochtitlan, enterado Motecuhzoma de la presencia de los conquistadores en las cercanías de Tetzcoco","Hmähä nuni M'onda—Bondo ra Ts'e̱y'e̱hmu bi bädi bi tso̱ho̱ nuya ts'okate get'bu̱ ya hyodi ra Tetzcoco,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
reúne por última veza los principales indígenas para tratar sobre si convenía o no recibir pacíficamente a los forasteros.,"bi mati, bi o̱t'e da munts'i ya bo̱nahmu ya mu̱dimehai, ra ngäts'i maiki, pa bi t'ambabi nu'a ya ndä xama ri ñ'ehe da do̱m'i mpaha nuya ñämfo̱.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"No obstante los presagios funestos de Cuitlahuacatzin, decide Motecuhzoma al fin recibir en son de paza los españoles.","Inga ra nge'a ra nja ya ñ'o̱te ya ts'othogi ra Cuitlahuacatzin, nu'a ra Ts'e̱y'e̱hmu bi huahni da do̱m'i mpaha nuña ñämfo̱.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
La marcha hacia el rumbo de Tetzcoco,Ra n'otsi ri ñ’ehe Tetzcoco,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
(Antigua versión castellana de un texto indígena),(Ya hmä manteb'u̱ ya ñänfo̱ ha ya b'ist'ofo̱ nuya mu̱dimehai),Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Alegres los españoles de ver desde lo alto de la sierra tantas poblaciones, hubo algunos pareceres de que se volviesen a Tlaxcallan hasta que fuesen más en número de los que eran.","Ya ñämfo̱ bi johya bi hyanda ndunthi ya t'u̱ka hnini nub'u xki ntonts'i ha ya xäntho̱, r'a bi ena xa menga nuni Tlaxcala, pa da hñuts'i mar'a ya ndunthi ya jä'i ma n'a ndunthi bi nthe̱ bi ñäti ra mä",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Pero el Cortés los animó y así comenzaron a marchar la vuelta de Tetzcuco y se quedaron aquella noche en la serranía.,"ra Cortés njabu̱ bi mu̱di da gu̱ ra ñ'u̱ par i mani nuni Tetzcoco, nu'a ra nxui bi gohi da ähä ja ra xäntho̱.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y otro día fueron caminando, y a poco más de una legua llegaron Ixtlilxúchitl y sus hermanos con mucho acompañamiento de gente, de la cual receló al principio Cortés, pero al fin por señas y por intérpretes supo que venían de paz con que se holgó mucho.","Ma n'a ra pa bi gu̱ ra ñ'u̱ xki y'o ngu n'a leua bi zu̱di ra Ixtlilxóchitl nehe ya ku ko ndunthi ya jä'i, nu'a ra Cortés mi du̱hu̱ ri mu̱di ñätsi nuya n'atsanoya bi xipabi ko ya udi ko ya y'e ge xki ehe mpaha.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y ellos llegaron a los cristianos y como les enseriasen al capitán,","Nuyu ra nge'a bi he̱gi ra ntsu n'a tu̱ki. Nuyu bi tso̱ho̱ to'o bi kamfri ra cristo ngu mi thutuabi ra gabida,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Ixtlilxúchitl se fue a él con un gozo increíble y le saludó conforme a su usanza,","ra Ixtlixóchitl bi ma da tsu̱di ko ndunthi ra johya, bi ze̱nguaui ngu mi nzäi ko ra",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"y Cortés con la suya, y luego que lo vio quedó admirado de ver a un hombre tan blanco y con barbas, y que en su brío representaba mucha majestad,","Cortés ngu mi pädi da o o̱t'e, m'estho bi hyandi bi gohi ngone n'a ngu n'a bi hyanda ko ra titimpite n'a ra t'axa ñ'o̱ho̱ ko ya ju̱ni, ne ko ra b'ami unga ndunthi ra t'ek'ei,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"y el Cortés de verle a él y a sus hermanos, especialmente a Tecocoltzin que no había español más blanco que él.",nu'a ra Cortés xki handi ne'a ya ku mi ñ'oui nu'a ra Tecocoltzin ge inbi b'u̱i ma n'a ra ñämfo̱ mra tähä ra nt'axi ngu nu'a.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Este Ixtlixúchitl, como se indica en la nota 7 de la Introducción general a este libro, era hermano de Coanacochtzin, señor de Tetzcoco e hijo de Nezahualpilli.","Nuna Ixtlilxóchitl, ngu xa nt'udi ra yoto ñ'udi ra gatho nthint'ant'ofo dige nuna b'ist'ofo mra ku ra Coanacochtzin, ra bo̱nahmu nuni Tetzcoco Mra bätsi ra Nezahualpilli.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"No debe confundirse, ni con Ixtlilxóchill ""el viejo"", padre de Nezahualcóyotl, ni con don Fernando de Alva Ixtlilxóchitl, el historiador.","Inda hyo ko ra ndäxjua Ixtlilxóchtil, ra dada ra Nezahualcóyotl ni ko ra Fernando de Alva Ixtlilxóchitl.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y al fin, por lengua de Marina y de Aguilar, le rogaron (los de Tetzcoco) que fuese por Tetzcuco para regalarle y servirle.","Ne xki nguadi, po ra hñäki ra Marina ne ra Aguilar bi bäntebi (ya metetzcuco) da ma ha ra hnini ra Tetzcuco da t'umbabi ya baha.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Cortés agradecido admitió la merced, y que para allá dejaba el tratar la causa de su venida.","Ra Cortés bi adi ra jamädi po nu'a ra mäte mi t'ot'e, nuni bi mä te xki ñ'ehe.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Llegada a la ciudad,Ra tso̱hni nuni ra hnini,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y allí, a pedimento de Ixtlilxúchitl, comieron Cortés y los suyos de los regalos que de Teztcuco les trajeron, y caminaron luego a su ciudad y les salió a recibir toda la gente de ella con grande aplauso.","Nuni, ko ra t'adi ra Ixtlilxóchitl, bi t'ena te da tsi, ra Cortés nehe bi ñuni ko ya ñ'oui gatho nuya ntsi ba thämpabi ne te bi t'u̱mbabi ra baha xi bi umbabi gatho ya jä'i bi nthe̱ui ko ya dänga pe̱t'a y'e̱.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Hincábanse de rodillas los indios y adorábanlos por hijos del Sol, su dios, y decían que había llegado el tiempo en que su caro emperador Nezahualpitzintli muchas veces había dicho.","Ya mu̱dimehai bi ndändi ñähmu ne bi tsunda ge' mi beni ge mra t'u̱ ra hyadi, ra ajuä, mi t'ena xki tso̱ho̱ ra pa ge ra mäka ndä ra Nezahualpiltzintli ndunthi maiki xki mä.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"De esta suerte entraron y los aposentaron en el imperial palacio, y allí se recogieron, en cuyo negocio los dejaremos por tratar de las cosas de México, que por momentos entraban correos y avisos al rey Motecuhzoma,","Njabu̱ bi yu̱t’i ne bi t'egi pa da b'u̱i nubu̱ ha ra Ndo̱m'ihmu ra ndä, ha nubu̱ bri ju̱ts'i, ya thogi bi nja m'e̱fa nuni M'onda ha mi tso̱ho̱ gatho ya m'e̱hni pa mi da ya noya ne mi xipi nuya noya ko nu'a ra ndä ra Ts'e̱y'e̱hmu,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"el cual se holgó mucho del recibimiento que sus sobrinos hicieron al Cortés y más de que Cohuanacotzin e Ixtlilxúchitl se hubiesen hablado, porque entendía nacería de aquí el retirar Ixtlilxúchitl la gente de guarnición que tenía en las fronteras; pero de otra suerte lo tenía ordenado Dios.","nuna bi o̱t'a ra ntso̱m'i ra nge'a nehe nuya ya b'e̱datsi bi tsini ko ra Cortés ne ra Cohuanacotzin ne ra Ixtlilxóchitl xki nsofo pa ra Ixtlilxóchitl da gu̱ka ya jä'i ge mi zu ya hyodi, njabu̱ mi pe̱hna ajuä da t'o̱t'e.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Agradecido Cortés al amor y gran merced que de Ixtlilxúchitl y hermanos suyos había recibido, quiso en pago, por lengua del intérprete Aguilar,","Ra Cortés bi uni ra njamädi po ra hmäte ge nu'a ra Ixtlilxochitl ne ko ya ku ra nge'a xki tsini xahño, po ra njut'i, po ra hñäki bi unga ra mpu̱nga noya mi zi ra Aguilar,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"declararles la ley de Dios, y así habiendo juntado a los hermanos y a algunos señores les propuso el caso, diciéndoles cómo, supuesto que les habían dicho cómo el emperador de los cristianos los había enviado de tan lejos a tratarles de la ley de Cristo, la cual les hacían saber qué era.","bi xipabi ge nuya mra b’e̱hni Ajuä, njabu̱ bi mä bi y'o̱de ya ku ne mar'a ya bo̱nahmu ge hanja ya Ndä to'o kamfri ra Cristo xki b'e̱hni xi yabu̱ xki ehe pa da xipabi ya ndä beni pa da bä̱di te ra nge'a.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Declaróles el misterio de la creación del hombre y su caída, el misterio de la Trinidad y el de la Encarnación para reparar al hombre,y el de la Pasión y Resurrección,y sacó un crucifijo y enarbolándole se hincaron los cristianos de rodillas, a lo cual el Ixtlilxúchitl","Bi xipabi te ha ra nthoki ra ximhai, ne ha ra dagi, habu̱ ga ehe ra Cristo, xki ehe dige'a hñu ya nsunda ne hanja da yopa b'u̱i ra t'u̱ ajuä, ha di yopi da b'ui, ebu̱ bi ju̱ka n'a ra pont'i bi tsu̱tsi, ya mi ñ'oui bi ndändiñähmu, nu'a ra Ixtlilxóchitl.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"y los demás hicieron lo propio, y declarándoles luego el misterio del bautismo y rematando su plática les dijo que el emperador Carlos, condolido de ellos que se perdían, les envió a sólo esto, y así se lo pedía en su nombre, y les suplicaba que en reconocimiento le reconociesen vasallaje;","Ne ma r'a bi de̱ni, ebu̱ bi xipabi te ri bo̱ni nu'a ra nxistehe. Pa di ngätsi ya noya bi mä ge nu'a ra Dänga Ndä ra Täayä Carlos bi hnek te ra hanja ra m'u̱i gatho nu'a ya me R'ayo Manhyati mi adi bi bänte ge da bädi ge ge'a,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"que así era voluntad del Papa con cuyo poder venían, y pidiéndoles la respuesta, respondióle Ixtlilxúchitl llorando","ra m'e̱go njabu̱ nehe bi sipabi ge mi pe̱tsa ra paha ra Papa nehe ko ra ts'e̱di bi ja pa tso̱ho̱ bi adi ra nthädi, bi thädi ra Ixtlixóchitl ko ya gida,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"y en nombre de sus hermanos que él había entendido muy bien aquellos misterios y daba gracias a Dios que le hubiese alumbrado, que él quería ser cristiano y reconocer su emperador.","bi mä ge ko ra thuhu ne ya ku ge xki bädi ne e̱nt'a̱ ha ha ra ñäxu nuya noya xki sipi, ne bi apabi ra jämadi ge xki pe̱hni ra ñot'i ge mi ne xa pu̱nga ra kambri pa xa ncristiano ne da yopabädi ra Täayä.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Ixtlilxúchitl se hace cristiano,Ra Ixtlilxóchitl bi mpu̱nga ncristiano,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y pidió luego el Cristo y le adoró, y sus hermanos hicieron lo propio con tanto contento de los cristianos que lloraban de placer y pidieron que los bautizasen,","M'estho bi y'adi ra cristo ne bi tsunda ne ya ku bi fe̱ti ko ndunthi ra paha ge bi nzäni dega goho ya ra nge'a bi ncristiano, mi säni dega paha ne bi y'adi da nxistehe,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
y el Cortés y clérigo que allí había le dijeron le instruirían mejor y le darían personas que los instruyesen.,"ra Cortés ne ra makja mi ñ'oui di xipabi te gatho te da o̱t'e. Nu'a bi thädi ge da t'u̱mbabi m'e̱fa, ri mu̱di n'a ra jä'i da xipabi hanja ri bo̱nga nuna nxistehe.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y él respondió que mucho de norabuena aunque les suplicaba se le diesen luego, porque él desde luego condenaba la idolatría y decía que había entendido muy bien los misterios de la fe.","Nu'a bi dädi ge ne xa nxistehe m'estho, ra nge'a mi tähä nu'a mar'a ya mfeni ra nge'a mi kamfri nuya po̱tajuä xki e̱nt'a ra ñäxu nu'a ya kamfri.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Por lo que al oír que hubo muchos pareceres en contrario, se determinó Cortés a que le bautizasen y fue su padrino Cortés y le pusieron por nombre Hernando, porque su señor se llamaba así, lo cual todo se hizo con mucha solemnidad.","Nubia xki y'o̱de ge mar'a ndunthi inbi nthe̱ nu'a mi beni, mra nzute ra mfeni bi apabi ra Cortés ge'a dra takjä ne bri thutsuabi ra thuhu ra Hernando ra nge'a ra ndada njabu̱ ra thuhu, gatho nuna nt'o̱t'e bi thoki ko ndunthi ra nt'ek'ei.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y luego vestidos Ixtlilxúchitl y su hermano Cohuanacotzin con sus hábitos reales dio principio a la primicia de la ley evangélica,","Xki thete ra Ixtlilxóchitl ne ra ku ra Cohuanacotzin ko ya he dega dänga ndä bi mu̱di da häni ra hoga ts'ofo ya evangelio,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"siendo él el primero y Cortés su padrino, por lo cual le llamó Hernando, como a nuestro rey católico el Cohuanacotzin se llamó Pedro por Pedro de Alvarado que fue su padrino,","ge'a ra mu̱di ra thuhu ra Hernando, ra nge'a njabu̱ mra thuhu ra takjä ra Cortés nehe njabu̱ mra thuhu ra Ndä Catolico ne ra ku ra Cohuanacotzin bi thutuabi ra Pedro po ra Pedro Alvarado ra nge'a ra takjä,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"y a Tecocoltzin también le llamaron Fernando, fue su padrino el Cortés, y así fueron los cristianos apadrinando a todos los demás señores y poniéndoles sus nombres.","ra Tecocoltzin bi thutsuabi ra Fernando nehe ra takjä ra Cortés, njabu̱ bi po̱nga ya kamfri nehe bi hutsuabi ya thuhu nuya jä'i mra takjä.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"La reacción de Yacotzin, madre de Ixtlilxúchitl","Ra nthädi ra Yocotzin, ra nänä ra Ixtlilxóchitl",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y si fuera posible, aquel día se bautizaran más de veinte mil personas, pero con todo eso se bautizaron muchos,","Ne xi bi njabu̱, nu'a ra pa bi nxistehe thogi n'ate m'o ya jä'i, ko ngatho nu'u̱ bi nxistehe ndunthi",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
el Ixtlilxúchitl fue luego a su madre Yacotzin y diciéndole lo que había pasado y que iba por ella para bautizarla.,ra Ixtlilxóchitl bi mä da tsu̱di ra nänä ra Yacotzin bi xipabi te xki o̱t'e mi ne xa ts'its'i pa nehe xa nxistehe.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Ella le respondió que debía de haber perdido el juicio, pues tan presto se había dejado vencer de unos pocos bárbaros como eran los cristianos.","Nu'a bi thädi ge xki b'e̱di ra mfeni, ge m'esto xki japi bi ntäte nuyu̱ to'o bi kamfri ra cristiano.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"A lo cual le respondió el don Hernando que si no fuera su madre, la respuesta fuera quitarle la cabeza de los hombros, pero que lo había de hacer, aunque no quisiese, que importaba la vida del alma.","Ra nda Hernando bi thädi ge hmähä indra nänä xa häkuabi ra ñäxu xa the̱kuabi ha ra ya xinxi, pe xa o̱’te xa ne o inda ne te da o̱tra b'e̱di ra te ra anmo.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"A lo cual respondió ella con blandura que la dejase por entonces, que otro día se miraría en ello y vería lo que debía hacer.","Nu'a bi thädi xa tsogi nubu̱ ko n'a ra ntudi noya ge da ts'ogi pa ma n'a ra pa, ya da bädi te da o̱t'e.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y él se salió de palacio y mandó poner fuego a los cuartos donde ella estaba, aunque otros dicen que porque la halló en un templo de ídolos.","Nuni bi bo̱ni ha digepu̱ ha ra Ndo̱m'ihmu. Ne bi b'e̱pi da t'o̱t'e n'a ra tsibi ha nuya ngu habu̱ mi b'u̱i ra nänä mi b'u̱i, mar'a bi mä ra nge'a bi tsu̱di ja n'a ra pija dega po̱ta ajuä.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Finalmente ella salió diciendo que quería ser cristiana y llevándola para esto a Cortés con grande acompañamiento la bautizaron fue su padrino el Cortés y la llamaron doña María, por ser la primera cristiana.",Ra ngätsi nu'a bi bo̱ni xki mä ge bi ne da ncristiana ebu̱ bi ts'its'i habu̱ mi b'ai ra Cortés pa dra takjä bi thutsuabi ra María ra nge'a ra mu̱di b'e̱hña bi ncristiana.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Y lo propio hicieron a las infantas sus hijas que eran cuatro y otras muchas señoras.,Nehe njabu̱ bi b'e̱pabi da y'o̱t'e ya goho t'ixu ne mar'a ya b'e̱hña.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y en tres o cuatro días que allí estuvieron, bautizaron gran número de gente como está dicho.","Nuya hñu o gohoya pa bi b’u̱i nubu̱ bi xitsuabi ra jäpadehe ndunthi ya jä'i, ngu xa t'ena.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
Última deliberación de Motecuhzoma,Ra ngätsi dämahmä ra Ts'e̱y'e̱hmu,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y al cabo de esto el Motecuhzoma, sabiendo lo que pasaba, llamó a su sobrino Cacama a consejo y a Cuitlahuacatzin su hermano, y los demás seriores y propuso una larga plática en razón de si se recibirían los cristianos y de qué manera.","Xki bädi nuya thogi ra Ts'e̱y'e̱hmu bi mati ra b'e̱datsi ra Cacama da ñäui bi apabi ra ts'ofo ne ra Cuitlahuacatzin ra ku ne mar'a ya bo̱nahmu pa da t'ambabi pa xama da tsini ya kamfri ya cristiano, bi metsi ts'ofo xi mra ma, ne inbi pädi te da o̱’te.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"A lo cual respondió Cuitlahuacatzin que a él le parecía que en ninguna de las maneras,","Ra nthädi ra Cuitlahuacatzin bi ena ge ina da o̱t'e nuya bi b'e̱pabi ya nso̱ho̱jä'i,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"y el Cacama respondió que él era de contrario parecer, porque parecía falta de ánimo estando en las puertas no dejarlos entrar,","ra Cacama bi ena ge aha, ra nge'a inxa nja ra ts'e̱di pa da jätsi sti b'ai nubu̱ ha ra gosthi ra ngu,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"de más de que a un tan grande señor como era su tío no le estaba bien dejar de recibir unos embajadores de un tan gran principe como era el que les enviaba,","nehe bi enbabi ge nge'a ra tiyo mra ndä, inxahño inxa o̱t'abi ma zu r'a ya b'e̱hni xki pe̱hni n'a ra t'u̱ n'a ra dänga ndä ngu nu'a xki b’e̱hni,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"de más de que si ellos quisiesen algo que a él no le diese gusto, les podía enviar a castigar su osadía teniendo tantos y tan valerosos hombres como tenía.","nub'u̱ xa ne xa b'e̱hna ra m'e̱i ajuä (xa ts'u̱y) ra nge'a mi pe̱tsi ndunthi ya jä'i ne inte mi tsu, xi mra no̱t'e.",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Y esto dijo que era su último parcer, y así el Motecuhzoma antes que hablase nadie dijo que a él le parecia lo propio. Cuitlahuacatzin dijo:","Nuna ge bi mä ge'a ra ngätsi thandi, njabu̱ ra Ts'e̱y'e̱hmu mi be̱’di da ñä nu'u̱ mar'a, nuna däta bi mä nu'a mi beni. Ra Cuitlahuacatzin bi mä:",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"—Plega a nuestros dioses que no metáis en vuestra casa a quien os eche de ella y os quite el reino, y quizá cuando lo queráis remediar no sea tiempo.",—Dom'i ma ajuähu̱ ge inda yu̱t'a ha ma nguhu̱ nuhu̱ to'o e̱nts'i pa thi ne da hokuabi ra honanhyo nub'u̱ sta ne da hyoki ya inda za.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Con lo cual se acabó y concluyó el consejo y aunque todos los demás señores hacían serias que aprobaban este último parecer,","Ko nge'a bi juadi ra munts'a jä'i, ha mar'a gatho. Ya bo̱nahmu mi o̱t'a ya ñ'u̱di ge mi nthe̱ ya mfeni nuna ngätsi nthandi,",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
"Motecuhzoma se resolvió en que los quería recibir, hospedar y regalar, y que Cacama su sobrino los fuese a recibir","ra Ts'e̱y'e̱hmu bi dädi ge aha xa zini pa da gohi xa ähä, ne da umbabi ya baha ra Cacama ra b'e̱datsi bi pe̱hni xa do̱m'i",Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
y Cuitlahuacatzin su hermano se fuese a Iztapalapan y los aguardase en sus palacios.,ne ra Cuitlahuacatzin ra ku xa gu̱ ra ñ'u pa Iztapalapan pa xa me̱ts'i ha ya ndo̱m'i hmu.,Otomí del Mezquital (ote),Visión de los vencidos (hñahñu)
